Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,950",110 - 120,"1,100 - 1,200",Jan 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,100",110 - 120,"1,100 - 1,200",Jan 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,500",120 - 130,"1,300 - 1,400",Jun 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,300",120 - 130,"1,300 - 1,400",Jun 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,000",110 - 120,"1,100 - 1,200",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,000",110 - 120,"1,100 - 1,200",Jun 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,4,"3,600",130 - 140,"1,400 - 1,500",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,4,"3,900",130 - 140,"1,400 - 1,500",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Jun 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,750",110 - 120,"1,100 - 1,200",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",May 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jun 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Aug 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,300",80 - 90,800 - 900,Aug 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Aug 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Aug 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Aug 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Aug 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,300",110 - 120,"1,100 - 1,200",Jul 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Aug 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Aug 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,700",110 - 120,"1,100 - 1,200",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,950",110 - 120,"1,200 - 1,300",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,200",110 - 120,"1,100 - 1,200",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,800",110 - 120,"1,100 - 1,200",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,500",110 - 120,"1,100 - 1,200",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Oct 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Oct 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,800",110 - 120,"1,100 - 1,200",Oct 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,4,"3,300",130 - 140,"1,400 - 1,500",Oct 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Oct 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,700",110 - 120,"1,100 - 1,200",Sep 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",Nov 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,500",120 - 130,"1,300 - 1,400",Nov 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,800",130 - 140,"1,400 - 1,500",Nov 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,700",110 - 120,"1,100 - 1,200",Nov 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,300",120 - 130,"1,300 - 1,400",Nov 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Nov 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,000",110 - 120,"1,100 - 1,200",Nov 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,800",110 - 120,"1,100 - 1,200",Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,4,"3,600",130 - 140,"1,400 - 1,500",Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,700",110 - 120,"1,100 - 1,200",Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,300",80 - 90,800 - 900,Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Dec 2020
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Dec 2020
EAST MEWS,MOUNTBATTEN ROAD,15,Non-landed Properties,3,"2,950",100 - 110,"1,000 - 1,100",Jul 2020
EAST MEWS,MOUNTBATTEN ROAD,15,Non-landed Properties,3,"3,000",100 - 110,"1,000 - 1,100",Aug 2020
EAST MEWS,MOUNTBATTEN ROAD,15,Non-landed Properties,3,"3,300",100 - 110,"1,100 - 1,200",Sep 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,2,"2,900",90 - 100,"1,000 - 1,100",May 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",May 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Apr 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"3,000",110 - 120,"1,100 - 1,200",Mar 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",Jan 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"2,700",110 - 120,"1,100 - 1,200",Feb 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,2,"2,800",110 - 120,"1,100 - 1,200",Jun 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,2,"2,400",90 - 100,"900 - 1,000",Jun 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Jun 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",Jul 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"3,200",110 - 120,"1,100 - 1,200",Sep 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"2,900",110 - 120,"1,100 - 1,200",Oct 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"3,000",110 - 120,"1,100 - 1,200",Oct 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"2,700",110 - 120,"1,100 - 1,200",Nov 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,3,"3,250",100 - 110,"1,100 - 1,200",Dec 2020
EAST PALM,PALM ROAD,15,Non-landed Properties,2,"2,900",90 - 100,"1,000 - 1,100",Dec 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,700",90 - 100,"900 - 1,000",May 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,600",90 - 100,"900 - 1,000",Mar 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,700",90 - 100,"900 - 1,000",Mar 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,600",90 - 100,"1,000 - 1,100",Aug 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,700",90 - 100,"900 - 1,000",Aug 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,800",90 - 100,"1,000 - 1,100",Aug 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,650",90 - 100,"900 - 1,000",Jul 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,350",90 - 100,"900 - 1,000",Sep 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,600",90 - 100,"900 - 1,000",Oct 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,725",90 - 100,"1,000 - 1,100",Nov 2020
EAST SHINE,LORONG MELAYU,14,Non-landed Properties,3,"2,650",90 - 100,"900 - 1,000",Dec 2020
EAST SIGNATURE,ELLIOT WALK,15,Non-landed Properties,2,"2,400",70 - 80,800 - 900,May 2020
EAST SIGNATURE,ELLIOT WALK,15,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Feb 2020
EAST SIGNATURE,ELLIOT WALK,15,Non-landed Properties,3,"2,550",90 - 100,"1,000 - 1,100",Feb 2020
EAST SIGNATURE,ELLIOT WALK,15,Non-landed Properties,3,"3,150",180 - 190,"2,000 - 2,100",Sep 2020
EAST SIGNATURE,ELLIOT WALK,15,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Oct 2020
EAST SIGNATURE,ELLIOT WALK,15,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Nov 2020
EAST TREASURE,LORONG N TELOK KURAU,15,Non-landed Properties,3,"3,000",90 - 100,"1,000 - 1,100",Jan 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,3,"3,000",100 - 110,"1,000 - 1,100",Apr 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,700",80 - 90,800 - 900,Feb 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,500",80 - 90,800 - 900,May 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,3,"5,300",230 - 240,"2,400 - 2,500",May 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,650",80 - 90,800 - 900,Jan 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Mar 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,450",80 - 90,800 - 900,Mar 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,750",80 - 90,800 - 900,Jul 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Jun 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Jul 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Aug 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,3,"2,900",100 - 110,"1,000 - 1,100",Aug 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,3,"2,400",100 - 110,"1,000 - 1,100",Aug 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Sep 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,3,"5,000",230 - 240,"2,400 - 2,500",Sep 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,3,"2,500",100 - 110,"1,000 - 1,100",Nov 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,550",80 - 90,800 - 900,Nov 2020
EAST VIEW,BROOKE ROAD,15,Non-landed Properties,2,"2,700",80 - 90,800 - 900,Nov 2020
EAST VIEW 18,RAMBUTAN ROAD,15,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Nov 2020
EAST VIEW GARDEN,JALAN KUANG,16,Semi-Detached House,NA,"1,800",100 - 110,"1,100 - 1,200",May 2020
EAST VIEW GARDEN,MERAGI ROAD,16,Terrace House,NA,"5,700",230 - 240,"2,400 - 2,500",Mar 2020
EAST VIEW GARDEN,JALAN PERGAM,16,Semi-Detached House,NA,"2,900",100 - 110,"1,100 - 1,200",Jun 2020
EAST VIEW GARDEN,UPPER CHANGI ROAD,16,Semi-Detached House,NA,"3,380",140 - 150,"1,500 - 1,600",Jul 2020
EAST VIEW GARDEN,JALAN PELATOK,16,Semi-Detached House,NA,"2,800",100 - 110,"1,100 - 1,200",Jun 2020
EAST VIEW GARDEN,JALAN PERGAM,16,Semi-Detached House,NA,"3,500",140 - 150,"1,500 - 1,600",Sep 2020
EAST VIEW GARDEN,JALAN PERGAM,16,Semi-Detached House,NA,"4,600",360 - 370,"3,900 - 4,000",Sep 2020
EAST VIEW GARDEN,JALAN PERGAM,16,Semi-Detached House,NA,"3,900",220 - 230,"2,400 - 2,500",Oct 2020
EAST VIEW GARDEN,UPPER CHANGI ROAD,16,Semi-Detached House,NA,"2,300",100 - 110,"1,100 - 1,200",Nov 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Jan 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Jan 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,300",110 - 120,"1,100 - 1,200",Apr 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"2,000",30 - 40,400 - 500,Apr 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Apr 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Apr 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,850",40 - 50,500 - 600,May 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,200",60 - 70,700 - 800,Feb 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,3,"3,400",150 - 160,"1,600 - 1,700",Mar 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,850",40 - 50,500 - 600,Mar 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,600",110 - 120,"1,200 - 1,300",Mar 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"2,150",40 - 50,500 - 600,Mar 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",50 - 60,500 - 600,Jan 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,750",30 - 40,400 - 500,Jan 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,750",30 - 40,400 - 500,Jan 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,850",40 - 50,400 - 500,Jan 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,150",60 - 70,700 - 800,Mar 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,600",30 - 40,400 - 500,Jun 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,150",60 - 70,700 - 800,Jul 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Jul 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",50 - 60,500 - 600,Jul 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Jul 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,100",110 - 120,"1,100 - 1,200",Jul 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,100",50 - 60,600 - 700,Jul 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,500",110 - 120,"1,200 - 1,300",Jul 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,300",50 - 60,600 - 700,Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,750",40 - 50,400 - 500,Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,850",50 - 60,500 - 600,Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,3,"3,000",150 - 160,"1,600 - 1,700",Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",50 - 60,500 - 600,Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,750",30 - 40,400 - 500,Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,850",40 - 50,400 - 500,Jul 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,100",50 - 60,600 - 700,Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,900",30 - 40,400 - 500,Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",50 - 60,500 - 600,Aug 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,100",50 - 60,600 - 700,Sep 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Sep 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,600",110 - 120,"1,200 - 1,300",Sep 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,900",40 - 50,500 - 600,Sep 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,500",110 - 120,"1,200 - 1,300",Oct 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,000",50 - 60,600 - 700,Oct 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,000",50 - 60,600 - 700,Nov 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,100",60 - 70,700 - 800,Nov 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,780",30 - 40,400 - 500,Oct 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,750",40 - 50,500 - 600,Nov 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,100",50 - 60,600 - 700,Nov 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Dec 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",30 - 40,400 - 500,Dec 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,200",60 - 70,700 - 800,Dec 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,900",40 - 50,500 - 600,Dec 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,700",50 - 60,500 - 600,Dec 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,900",40 - 50,500 - 600,Dec 2020
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Dec 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,2,"3,100",100 - 110,"1,100 - 1,200",Apr 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,1,"1,950",50 - 60,500 - 600,Apr 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,1,"2,100",60 - 70,600 - 700,Jun 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,1,"2,000",50 - 60,600 - 700,Apr 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,1,"2,200",50 - 60,600 - 700,Jun 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,3,"2,700",100 - 110,"1,000 - 1,100",Jun 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,1,"2,300",60 - 70,600 - 700,Sep 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,1,"2,150",60 - 70,600 - 700,Sep 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Sep 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,3,"3,200",130 - 140,"1,400 - 1,500",Oct 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,2,"2,600",80 - 90,"900 - 1,000",Oct 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,3,"3,500",160 - 170,"1,700 - 1,800",Nov 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,1,"2,000",60 - 70,600 - 700,Nov 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,3,"3,200",100 - 110,"1,000 - 1,100",Nov 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,2,"2,750",100 - 110,"1,100 - 1,200",Dec 2020
EASTBAY,TAY LIAN TECK ROAD,15,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Dec 2020
EASTCOVE RESIDENCES,JOO CHIAT PLACE,15,Non-landed Properties,2,"2,550",80 - 90,"900 - 1,000",Jun 2020
EASTCOVE RESIDENCES,JOO CHIAT PLACE,15,Non-landed Properties,2,"2,600",80 - 90,"900 - 1,000",Jan 2020
EASTCOVE RESIDENCES,JOO CHIAT PLACE,15,Non-landed Properties,3,"2,200",90 - 100,"1,000 - 1,100",Aug 2020
EASTCOVE RESIDENCES,JOO CHIAT PLACE,15,Non-landed Properties,3,"3,500",170 - 180,"1,800 - 1,900",Dec 2020
EASTCOVE RESIDENCES,JOO CHIAT PLACE,15,Non-landed Properties,3,"2,600",90 - 100,"1,000 - 1,100",Dec 2020
EASTERN GROVE,JALAN LIMAU MANIS,16,Terrace House,NA,"4,500",310 - 320,"3,300 - 3,400",Jun 2020
EASTERN GROVE,JALAN LIMAU KASTURI,16,Terrace House,NA,"4,600",220 - 230,"2,400 - 2,500",Feb 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,1,"2,050",60 - 70,700 - 800,Jan 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,500",90 - 100,"900 - 1,000",Apr 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,3,"2,850",120 - 130,"1,300 - 1,400",Apr 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,16,Non-landed Properties,1,"2,250",60 - 70,700 - 800,Apr 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,300",80 - 90,800 - 900,Apr 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,1,"2,150",70 - 80,700 - 800,Apr 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,1,"2,000",60 - 70,700 - 800,Apr 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,3,"2,600",120 - 130,"1,300 - 1,400",Apr 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,050",80 - 90,800 - 900,Jan 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,200",80 - 90,800 - 900,Apr 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,100",80 - 90,800 - 900,Jun 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,600",90 - 100,"1,000 - 1,100",Apr 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,400",80 - 90,800 - 900,May 2020
EASTERN LAGOON,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,800",90 - 100,"1,000 - 1,100",Feb 2020
